,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct
154,1050701,一碧湖,面積,42,0,0.23[1] km2,42,0,"0.23<sup id=""cite_ref-biodic_1-0"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup> <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",42,11,42,223,,,True,True,True,True,2626,2637,7480,7703,True
155,1050701,一碧湖,周囲長,43,0,3.7[1],43,0,"3.7<sup id=""cite_ref-biodic_1-1"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;",43,6,43,92,,True,,,,,2640,2646,7935,8027,
156,1050701,一碧湖,周囲長,43,8,"km最大水深
7[1",43,195,"km</a></td></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap; background: #cedaf2"">最大水深</th><td class="""" style="""" itemprop="""">
7<sup id=""cite_ref-biodic_1-2"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1",44,3,44,85,,True,,,,,2648,2657,8130,8389,
157,1050701,一碧湖,周囲長,43,0,3.7[1]  km,43,0,"3.7<sup id=""cite_ref-biodic_1-1"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup>  <a href=""/index.php/%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""キロメートル"">km",43,10,43,197,,,True,True,True,True,2640,2650,7935,8132,True
158,1050701,一碧湖,水面標高,46,0,185[,46,0,"185<sup id=""cite_ref-biodic_1-4"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;",46,4,46,86,,True,,,,,2677,2681,8977,9063,
159,1050701,一碧湖,水面標高,46,0,185[1],46,0,"185<sup id=""cite_ref-biodic_1-4"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;",46,6,46,92,,True,,,,,2677,2683,8977,9069,
160,1050701,一碧湖,水面標高,46,8,"m成因
マール[2",46,104,"m</td></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap; background: #cedaf2"">成因</th><td class="""" style="""" itemprop="""">
<a href=""/index.php/%E3%83%9E%E3%83%BC%E3%83%AB_(%E7%81%AB%E5%B1%B1)"" title=""マール (火山)"">マール</a><sup id=""cite_ref-2"" class=""reference""><a href=""#cite_note-2"">&#91;2",47,5,47,162,,True,,,,,2685,2693,9081,9410,
161,1050701,一碧湖,水面標高,46,0,185[1]  m,46,0,"185<sup id=""cite_ref-biodic_1-4"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup>  m",46,9,46,105,,,True,True,True,True,2677,2686,8977,9082,True
162,1050701,一碧湖,国,47,0,マール,47,87,マール,47,3,47,90,,True,,,,,2688,2691,9335,9338,
163,1050701,一碧湖,国,84,111,る考え,84,706,る考え,84,114,84,709,,True,,,,,3590,3593,18725,18728,
164,1050701,一碧湖,国,36,6,吉田,36,136,吉田,36,8,36,138,,,,True,,,2389,2391,4987,4989,
165,1050701,一碧湖,名前の謂れ,63,7,1927年,63,10,1927年,63,12,63,15,,True,,,,,2837,2842,12022,12027,
166,1050701,一碧湖,名前の謂れ,63,19,杉山三郊により命名され、北宋の文人范仲淹の『岳陽楼記（中文版）』の一節「一碧萬頃（いっぺきばんけい）」から取られた,63,152,"杉山三郊</a>により命名され、<a href=""/index.php/%E5%8C%97%E5%AE%8B"" title=""北宋"">北宋</a>の文人<a href=""/index.php/%E8%8C%83%E4%BB%B2%E6%B7%B9"" title=""范仲淹"">范仲淹</a>の『<span title=""リンク先の項目はまだありません。新規の執筆や他言語版からの翻訳が望まれます。""><a href=""/index.php?title=%E5%B2%B3%E9%99%BD%E6%A5%BC%E8%A8%98&amp;action=edit&amp;redlink=1"" class=""new"" title=""岳陽楼記 (存在しないページ)"">岳陽楼記</a><span style=""font-size: 0.77em; font-weight: normal;"" class=""noprint"">（<a href=""https://zh.wikipedia.org/wiki/%E5%B2%B3%E9%98%B3%E6%A5%BC%E8%AE%B0"" class=""extiw"" title=""zh:岳阳楼记"">中文版</a>）</span></span>』の一節「<ruby style=""ruby-position:inline; display:inline""><rb style=""display:inline; white-space:normal; font-variant-east-asian:normal"">一碧萬頃</rb><span class=""rp"">（</span><rt style=""display:inline; white-space:normal; font-size:inherit; font-variant-east-asian:normal"">いっぺきばんけい</rt><span class=""rp"">）</span></ruby>」から取られた",63,76,63,1008,,True,,,,,2849,2906,12164,13020,
167,1050701,一碧湖,名前の謂れ,63,7,1927年（昭和2年）に杉山三郊により命名され、北宋の文人范仲淹の『岳陽楼記（中文版）』の一節「一碧萬頃（いっぺきばんけい）」から取られた[3][4]。命名については長年不明であったが2014年に湖畔の民家から資料が見つかり判明した,63,10,"1927年（昭和2年）に<a href=""/index.php?title=%E6%9D%89%E5%B1%B1%E4%BB%A4%E5%90%89&amp;action=edit&amp;redlink=1"" class=""new"" title=""杉山令吉 (存在しないページ)"">杉山三郊</a>により命名され、<a href=""/index.php/%E5%8C%97%E5%AE%8B"" title=""北宋"">北宋</a>の文人<a href=""/index.php/%E8%8C%83%E4%BB%B2%E6%B7%B9"" title=""范仲淹"">范仲淹</a>の『<span title=""リンク先の項目はまだありません。新規の執筆や他言語版からの翻訳が望まれます。""><a href=""/index.php?title=%E5%B2%B3%E9%99%BD%E6%A5%BC%E8%A8%98&amp;action=edit&amp;redlink=1"" class=""new"" title=""岳陽楼記 (存在しないページ)"">岳陽楼記</a><span style=""font-size: 0.77em; font-weight: normal;"" class=""noprint"">（<a href=""https://zh.wikipedia.org/wiki/%E5%B2%B3%E9%98%B3%E6%A5%BC%E8%AE%B0"" class=""extiw"" title=""zh:岳阳楼记"">中文版</a>）</span></span>』の一節「<ruby style=""ruby-position:inline; display:inline""><rb style=""display:inline; white-space:normal; font-variant-east-asian:normal"">一碧萬頃</rb><span class=""rp"">（</span><rt style=""display:inline; white-space:normal; font-size:inherit; font-variant-east-asian:normal"">いっぺきばんけい</rt><span class=""rp"">）</span></ruby>」から取られた<sup id=""cite_ref-3"" class=""reference""><a href=""#cite_note-3"">&#91;3&#93;</a></sup><sup id=""cite_ref-4"" class=""reference""><a href=""#cite_note-4"">&#91;4&#93;</a></sup>。命名については長年不明であったが2014年に湖畔の民家から資料が見つかり判明した",63,123,63,1215,,,,,True,,2837,2953,12022,13227,
168,1050701,一碧湖,産業,66,17,観光,66,85,観光,66,19,66,87,,True,,,,,3131,3133,14467,14469,True
169,1050701,一碧湖,産業,66,17,観光地,66,85,観光地,66,20,66,88,,,,True,,,3131,3134,14467,14470,
170,1050701,一碧湖,最大水深,44,0,7[1] m,44,0,"7<sup id=""cite_ref-biodic_1-2"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup> <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",44,6,44,173,,,True,True,True,True,2654,2660,8304,8477,True
171,1050701,一碧湖,平均水深,45,0,2.2[1] m,45,0,"2.2<sup id=""cite_ref-biodic_1-3"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup> m",45,8,45,104,,,True,True,True,,2664,2672,8649,8753,True
172,1054775,チャウバナガンガマウグ湖,国,37,0,アメリカ合衆国,37,101,アメリカ合衆国,37,7,37,108,True,True,True,True,True,,2478,2485,5932,5939,True
173,1054775,チャウバナガンガマウグ湖,国,46,62,アメリカ合衆国,46,180,アメリカ合衆国,46,69,46,187,True,True,True,True,True,,2656,2663,8941,8948,True
174,1054775,チャウバナガンガマウグ湖,所在地,37,7,マサチューセッツ州ウースター郡ウェブスター,37,239,"マサチューセッツ州</a><br /><a href=""/index.php/%E3%82%A6%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E9%83%A1_(%E3%83%9E%E3%82%B5%E3%83%81%E3%83%A5%E3%83%BC%E3%82%BB%E3%83%83%E3%83%84%E5%B7%9E)"" title=""ウースター郡 (マサチューセッツ州)"">ウースター郡</a><br />ウェブスター",37,28,37,467,True,True,True,True,True,,2485,2506,6070,6298,True
175,1054775,チャウバナガンガマウグ湖,所在地,46,69,マサチューセッツ州ウースター郡のウェブスター（Webster）東部,46,312,"マサチューセッツ州</a><a href=""/index.php/%E3%82%A6%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E9%83%A1_(%E3%83%9E%E3%82%B5%E3%83%81%E3%83%A5%E3%83%BC%E3%82%BB%E3%83%83%E3%83%84%E5%B7%9E)"" title=""ウースター郡 (マサチューセッツ州)"">ウースター郡</a>のウェブスター（<a href=""https://en.wikipedia.org/wiki/Webster"" class=""extiw"" title=""en:Webster"">Webster</a>）東部",46,102,46,625,True,True,True,,True,,2663,2696,9073,9386,True
176,1054775,チャウバナガンガマウグ湖,所在地,59,0,マサチューセッツ州南部のコネチカット州との州境近くのフレンチ川（French River）流域,59,3,"マサチューセッツ州南部の<a href=""/index.php/%E3%82%B3%E3%83%8D%E3%83%81%E3%82%AB%E3%83%83%E3%83%88%E5%B7%9E"" title=""コネチカット州"">コネチカット州</a>との州境近くのフレンチ川（<a href=""https://en.wikipedia.org/wiki/French_River_(Massachusetts)"" class=""extiw"" title=""en:French River (Massachusetts)"">French River</a>）流域",59,47,59,282,True,True,True,,True,,2731,2778,10333,10612,
177,1054775,チャウバナガンガマウグ湖,所在地,37,7,マサチューセッツ州ウースター郡,37,239,"マサチューセッツ州</a><br /><a href=""/index.php/%E3%82%A6%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E9%83%A1_(%E3%83%9E%E3%82%B5%E3%83%81%E3%83%A5%E3%83%BC%E3%82%BB%E3%83%83%E3%83%84%E5%B7%9E)"" title=""ウースター郡 (マサチューセッツ州)"">ウースター郡",37,22,37,451,,True,,,,,2485,2500,6070,6282,
178,1054775,チャウバナガンガマウグ湖,所在地,37,22,ウェブスター,37,461,ウェブスター,37,28,37,467,,True,,,,,2500,2506,6292,6298,
179,1054775,チャウバナガンガマウグ湖,所在地,46,69,マサチューセッツ州ウースター郡のウェブスター,46,312,"マサチューセッツ州</a><a href=""/index.php/%E3%82%A6%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E9%83%A1_(%E3%83%9E%E3%82%B5%E3%83%81%E3%83%A5%E3%83%BC%E3%82%BB%E3%83%83%E3%83%84%E5%B7%9E)"" title=""ウースター郡 (マサチューセッツ州)"">ウースター郡</a>のウェブスター",46,91,46,529,,True,,True,,,2663,2685,9073,9290,
180,1054775,チャウバナガンガマウグ湖,所在地,59,67,マサチューセッツ州,59,483,マサチューセッツ州,59,76,59,492,,True,,,,,2798,2807,10813,10822,True
181,1054775,チャウバナガンガマウグ湖,所在地,59,0,マサチューセッツ州南部のコネチカット州,59,3,"マサチューセッツ州南部の<a href=""/index.php/%E3%82%B3%E3%83%8D%E3%83%81%E3%82%AB%E3%83%83%E3%83%88%E5%B7%9E"" title=""コネチカット州"">コネチカット州",59,19,59,123,,,,True,,,2731,2750,10333,10453,
182,1054775,チャウバナガンガマウグ湖,所在地,60,36,マサチューセッツ州オーバーン,60,316,マサチューセッツ州オーバーン,60,50,60,330,,,,,True,,3058,3072,11651,11665,
183,1054775,チャウバナガンガマウグ湖,面積,38,0,5.83 km2,38,0,"5.83 <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",38,8,38,124,True,True,True,True,True,True,2508,2516,6519,6643,True
184,1054775,チャウバナガンガマウグ湖,面積,59,58,5.83km2,59,348,"5.83<a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",59,65,59,471,True,True,True,True,True,,2789,2796,10678,10801,True
185,1054775,チャウバナガンガマウグ湖,周囲長,39,0,27  km,39,0,"27  <a href=""/index.php/%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""キロメートル"">km",39,6,39,97,True,True,True,True,True,True,2519,2525,6875,6972,True
186,1054775,チャウバナガンガマウグ湖,周囲長,59,227,27km,59,786,27km,59,231,59,790,,True,,,,,2958,2962,11116,11120,True
187,1054775,チャウバナガンガマウグ湖,最大水深,40,0,14 m,40,0,"14 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",40,4,40,75,True,,True,True,True,True,2529,2533,7144,7219,True
188,1054775,チャウバナガンガマウグ湖,最大水深,59,246,約14m,59,805,約14m,59,250,59,809,,True,,True,True,,2977,2981,11135,11139,True
189,1054775,チャウバナガンガマウグ湖,最大水深,59,251,45ft,59,810,45ft,59,255,59,814,,True,,,True,,2982,2986,11140,11144,True
190,1054775,チャウバナガンガマウグ湖,最大水深,59,262,約4m,59,821,約4m,59,265,59,824,,,,True,,,2993,2996,11151,11154,
191,1054775,チャウバナガンガマウグ湖,最大水深,59,276,約4.6m,59,900,約4.6m,59,281,59,905,,,,True,,,3007,3012,11230,11235,
192,1054775,チャウバナガンガマウグ湖,最大水深,59,282,15ft,59,906,15ft,59,286,59,910,,,,True,,,3013,3017,11236,11240,
193,1054775,チャウバナガンガマウグ湖,平均水深,41,0,4 m,41,0,4 m,41,3,41,3,True,,True,True,True,,2537,2540,7391,7394,True
194,1054775,チャウバナガンガマウグ湖,平均水深,59,262,約4m,59,821,約4m,59,265,59,824,,True,,,True,,2993,2996,11151,11154,True
195,1054775,チャウバナガンガマウグ湖,平均水深,59,266,13ft,59,825,13ft,59,270,59,829,,True,,,True,,2997,3001,11155,11159,True
196,1054775,チャウバナガンガマウグ湖,水面標高,42,0,145  m,42,0,145  m,42,6,42,6,True,True,True,True,True,True,2545,2551,7618,7624,True
197,1054775,チャウバナガンガマウグ湖,水面標高,59,251,45ft,59,810,45ft,59,255,59,814,,,,True,,,2982,2986,11140,11144,
198,1054775,チャウバナガンガマウグ湖,水面標高,59,266,13ft,59,825,13ft,59,270,59,829,,,,True,,,2997,3001,11155,11159,
199,1054775,チャウバナガンガマウグ湖,成因,43,0,解氷湖,43,0,解氷湖,43,3,43,3,True,,True,True,True,,2553,2556,7790,7793,True
200,1054775,チャウバナガンガマウグ湖,成因,63,4,最終氷期に氷河の後退によって形成された,63,78,最終氷期</a>に氷河の後退によって形成された,63,23,63,101,True,,,,,,3248,3267,12564,12587,
201,1054775,チャウバナガンガマウグ湖,成因,40,0,14 m,40,0,"14 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",40,4,40,75,,True,,,,,2529,2533,7144,7219,
202,1054775,チャウバナガンガマウグ湖,成因,63,9,氷河の後退によって形成された,63,87,氷河の後退によって形成された,63,23,63,101,,True,True,True,,,3253,3267,12573,12587,
203,1054775,チャウバナガンガマウグ湖,成因,63,9,氷河,63,87,氷河,63,11,63,89,,,,,True,,3253,3255,12573,12575,
204,1054775,チャウバナガンガマウグ湖,成因,63,21,れた,63,99,れた,63,23,63,101,,,,,True,,3265,3267,12585,12587,
205,1054775,チャウバナガンガマウグ湖,水質（淡水・汽水）,44,0,淡水,44,0,淡水,44,2,44,2,True,True,True,True,True,True,2561,2563,7962,7964,True
206,1054775,チャウバナガンガマウグ湖,水質（淡水・汽水）,63,27,地下の泉や地下水流からの湧水,63,105,"地下の<a href=""/index.php/%E6%B3%89"" title=""泉"">泉</a>や<a href=""/index.php/%E5%9C%B0%E4%B8%8B%E6%B0%B4"" title=""地下水"">地下水</a>流からの<a href=""/index.php/%E6%B9%A7%E6%B0%B4"" title=""湧水"">湧水",63,41,63,280,,True,,,,,3271,3285,12591,12766,
207,1054775,チャウバナガンガマウグ湖,別名,46,13,Lake Chaubunagungamaug,46,23,Lake Chaubunagungamaug,46,35,46,45,True,,True,True,True,,2607,2629,8784,8806,True
208,1054775,チャウバナガンガマウグ湖,別名,46,39,ウェブスター湖,46,52,ウェブスター湖,46,46,46,59,True,,,True,True,,2633,2640,8813,8820,True
209,1054775,チャウバナガンガマウグ湖,別名,46,47,Webster Lake,46,64,Webster Lake,46,59,46,76,True,,True,True,True,,2641,2653,8825,8837,True
210,1054775,チャウバナガンガマウグ湖,別名,71,31,チャウバナガンガマウグ湖,71,169,チャウバナガンガマウグ湖,71,43,71,181,True,,True,True,,,3694,3706,14894,14906,
211,1054775,チャウバナガンガマウグ湖,別名,60,164,オオクチバス,60,690,オオクチバス,60,170,60,696,,True,,,,,3186,3192,12025,12031,
212,1054775,チャウバナガンガマウグ湖,別名,60,171,コクチバス,60,782,コクチバス,60,176,60,787,,True,,,,,3193,3198,12117,12122,
213,1054775,チャウバナガンガマウグ湖,別名,60,177,クサリカワカマス,60,792,クサリカワカマス,60,185,60,800,,True,,,,,3199,3207,12127,12135,
214,1054775,チャウバナガンガマウグ湖,別名,60,186,chain pickerel,60,896,chain pickerel,60,200,60,910,,True,,,,,3208,3222,12231,12245,
215,1054775,チャウバナガンガマウグ湖,別名,60,202,マス,60,967,マス,60,204,60,969,,True,,,,,3224,3226,12302,12304,
216,1054775,チャウバナガンガマウグ湖,別名,35,13,ウェブスター湖,35,195,ウェブスター湖,35,20,35,202,,,True,True,,,2462,2469,5395,5402,True
217,1054775,チャウバナガンガマウグ湖,別名,71,58,チャウバナガンガマウグ湖,71,196,チャウバナガンガマウグ湖,71,70,71,208,,,True,True,,,3721,3733,14921,14933,
218,1054775,チャウバナガンガマウグ湖,別名,72,60,Lake Chargoggagoggmanchauggagoggchaubunagungamaugg,72,382,Lake Chargoggagoggmanchauggagoggchaubunagungamaugg,72,110,72,432,,,True,True,True,,3890,3940,15412,15462,True
219,1054775,チャウバナガンガマウグ湖,別名,73,20,ウェブスター湖,73,27,ウェブスター湖,73,27,73,34,,,True,True,,,4028,4035,15642,15649,True
220,1054775,チャウバナガンガマウグ湖,別名,27,3,チャウバナガンガマウグ湖,27,56,チャウバナガンガマウグ湖,27,15,27,68,,,,True,,,2183,2195,3799,3811,
221,1054775,チャウバナガンガマウグ湖,別名,35,0,チャウバナガンガマウグ湖,35,176,チャウバナガンガマウグ湖,35,12,35,188,,,,True,,,2449,2461,5376,5388,
222,1054775,チャウバナガンガマウグ湖,別名,46,0,チャウバナガンガマウグ湖,46,6,チャウバナガンガマウグ湖,46,12,46,18,,,,True,,,2594,2606,8767,8779,
223,1054775,チャウバナガンガマウグ湖,別名,59,126,North Pond,59,685,North Pond,59,136,59,695,,,,True,,,2857,2867,11015,11025,
224,1054775,チャウバナガンガマウグ湖,別名,59,145,Middle Pond,59,704,Middle Pond,59,156,59,715,,,,True,,,2876,2887,11034,11045,
225,1054775,チャウバナガンガマウグ湖,別名,59,165,South Pond,59,724,South Pond,59,175,59,734,,,,True,,,2896,2906,11054,11064,
226,1054775,チャウバナガンガマウグ湖,別名,65,33,Samuel Slater,65,261,Samuel Slater,65,46,65,274,,,,True,,,3392,3405,13397,13410,
227,1054775,チャウバナガンガマウグ湖,別名,66,43,Cranston Print Works,66,103,Cranston Print Works,66,63,66,123,,,,True,,,3512,3532,13724,13744,
228,1054775,チャウバナガンガマウグ湖,別名,35,19,湖,35,201,湖,35,20,35,202,,,,,True,,2468,2469,5401,5402,
229,1054775,チャウバナガンガマウグ湖,別名,72,29,チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ湖,72,347,チャーゴグガゴグマンチャウグガゴグチャウバナガンガマウグ湖,72,58,72,376,,,,,True,,3859,3888,15377,15406,True
230,1054775,チャウバナガンガマウグ湖,種類,46,105,湖,46,669,湖,46,106,46,670,True,True,True,True,True,,2699,2700,9430,9431,True
231,1054775,チャウバナガンガマウグ湖,種類,59,106,自然湖,59,665,自然湖,59,109,59,668,True,True,True,True,True,,2837,2840,10995,10998,True
232,1054775,チャウバナガンガマウグ湖,種類,35,13,ウェブスター湖,35,195,ウェブスター湖,35,20,35,202,,True,,,,,2462,2469,5395,5402,
233,1054775,チャウバナガンガマウグ湖,種類,71,106,湖,71,244,湖,71,107,71,245,,True,,,,,3769,3770,14969,14970,
