,level_0,index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
270,4315,4315,2606120,0,0,0,['ヤチボウズ'],植物,0.1666666666666666,0.0
271,5192,5192,3107872,1,0,0,['埼玉'],所在地,0.1666666666666666,0.0
272,7986,7986,695828,0,0,0,['1'],幅,0.1666666666666666,0.0
273,7383,7383,54796,1,1,1,"['371', ',', '000', 'km', '2']",面積,0.6666666666666666,0.0
274,5579,5579,3249598,0,0,0,['オオハクチョウ'],別名,0.1666666666666666,0.0
275,675,675,1163585,0,0,0,"['井沢', '弥', '惣', '兵衛', '像']",観光地,0.1666666666666666,0.0
276,6761,6761,530799,1,0,0,['浮島'],島,0.3333333333333333,0.0
277,3441,3441,2267968,1,1,1,['汽水'],水質（淡水・汽水）,1.0,0.0
278,7271,7271,54796,1,1,1,['ネフタニエ・カムニ'],湖岸の地域区分,0.6666666666666666,0.0
279,7713,7713,666576,1,1,1,['コハクチョウ'],動物,0.5,0.0
280,6176,6176,407959,1,1,1,"['Lago', '▁', 'de', '▁', 'Nicaragua']",別名,0.6666666666666666,0.0
281,2703,2703,196428,1,0,0,"['35', '.']",座標・緯度,0.1666666666666666,0.0
282,7063,7063,54796,1,0,0,['カザフスタン'],国,0.3333333333333333,0.0
283,8081,8081,838764,1,0,0,"['東経', '131', '.', '25639', '度']",幅,0.1666666666666666,0.0
284,651,651,1163585,0,0,1,"['たか', 'ぬ', 'ま']",別名,0.1666666666666666,0.0
285,79,79,1050701,1,1,0,"['東経', '139', '度', '6', '分', '20', '秒']",座標・経度,0.6666666666666666,0.0
286,6492,6492,470196,0,0,1,"['マグマ', '水蒸気', '爆発', 'で', '形成', 'さ', 'れ', 'た', '火口', 'に', '水', 'が', '溜まっ', 'て', 'でき', 'た']",成因,0.1666666666666666,0.0
287,6670,6670,512545,0,0,0,"['140', '.', '45972']",幅,0.1666666666666666,0.0
288,1283,1283,143182,0,1,1,"['6', '.', '5', '▁', '▁', 'km']",周囲長,0.8333333333333334,0.0
289,1604,1604,1564352,0,0,0,['発電'],産業,0.1666666666666666,0.0
290,2769,2769,196428,1,0,0,"['新川', '・', '花見川']",流入・流出河川,0.1666666666666666,0.0
291,3304,3304,2255681,0,0,0,['ホワイトフィッシュ'],別名,0.1666666666666666,0.0
292,5959,5959,3550700,0,0,0,['フォンデュラク'],島,0.1666666666666666,0.0
293,1837,1837,1594389,1,1,0,"['東経', '137', '.', '83472', '度']",座標・経度,0.6666666666666666,0.0
294,4025,4025,2390786,1,0,0,"['農業', '用']",種類,0.1666666666666666,0.0
295,1734,1734,159245,1,1,0,"['西経', '87', '度']",座標・経度,0.6666666666666666,0.0
296,6038,6038,3608508,0,0,1,['観光'],産業,0.1666666666666666,0.0
297,7936,7936,687963,0,0,0,"['藺牟田', '富士']",別名,0.1666666666666666,0.0
298,1327,1327,143182,1,0,0,"['白馬', '村']",湖岸の地域区分,0.1666666666666666,0.0
299,1957,1957,1681666,1,1,1,"['ツーク', '州']",湖岸の地域区分,0.6666666666666666,0.0
300,2406,2406,192531,1,0,1,"['Kuş', '島']",島,0.3333333333333333,0.0
301,3732,3732,2354120,0,0,0,"['処女', '湖']",動物,0.1666666666666666,0.0
302,2686,2686,196428,1,0,1,"['利根川', '下流', '右岸']",所在地,0.3333333333333333,0.0
303,6559,6559,486835,1,0,0,"['33', '.', '000']",座標・経度,0.3333333333333333,0.0
304,987,987,141263,1,0,0,"['40', '.', '933']",座標・緯度,0.3333333333333333,0.0
305,8333,8333,951230,0,0,0,['新種'],動物,0.1666666666666666,0.0
306,8026,8026,695828,0,0,0,"['宿泊', '施設', 'や', 'キャンプ', '場']",観光地,0.1666666666666666,0.0
307,6766,6766,530799,0,0,0,['浮島'],島,0.1666666666666666,0.0
308,949,949,134839,0,0,0,"['別海', '十', '景']",観光地,0.1666666666666666,0.0
309,7097,7097,54796,1,0,0,['アゼルバイジャン'],国,0.3333333333333333,0.0
310,635,635,1154671,1,0,0,['140'],幅,0.1666666666666666,0.0
311,7829,7829,679269,0,0,1,"['スイス', 'の', '中央']",国内位置,0.3333333333333333,0.0
312,940,940,134839,1,1,0,"['-', '▁', 'km', '3']",貯水量,0.5,0.0
313,472,472,1114951,0,1,1,"['じ', 'かい']",読み,0.5,0.0
314,3522,3522,2267968,1,0,0,"['大正', '2', '年']",形成時期,0.1666666666666666,0.0
315,1100,1100,141263,1,1,1,"['ワタ', 'スゲ']",植物,0.5,0.0
316,6054,6054,376231,1,0,0,['137'],座標・経度,0.1666666666666666,0.0
317,5457,5457,3249598,1,0,1,['ダイサギ'],動物,0.3333333333333333,0.0
318,1969,1969,1690143,0,1,1,['オーストリア'],国,0.8333333333333334,0.0
319,1030,1030,141263,0,0,0,['ワカサギ'],別名,0.1666666666666666,0.0
320,3082,3082,2040069,0,0,0,"['マカリカリ', '塩', '湖']",動物,0.1666666666666666,0.0
321,1618,1618,1570369,1,0,0,"['ケニア', 'の', '大', '地溝', '帯']",所在地,0.3333333333333333,0.0
322,8296,8296,951230,1,0,0,['トゲウミヒルモ'],動物,0.3333333333333333,0.0
323,6876,6876,536433,1,1,1,"['青森', '県', '北津軽', '郡', '鶴田', '町']",所在地,0.8333333333333334,0.0
324,5852,5852,3517196,1,0,0,"['九頭竜川', 'の', '支流', 'で', 'ある', '打波川', 'の', '上流', '、', '幅', 'ヶ', '平', 'に', 'ある']",所在地,0.1666666666666666,0.0
325,3988,3988,2388853,0,1,1,"['皿ヶ嶺', '連峰', '県立', '自然', '公園']",公園,0.8333333333333334,0.0
326,2108,2108,172318,0,0,0,['マリモ'],別名,0.1666666666666666,0.0
327,2604,2604,192615,0,0,0,"['東経', '84', '.', '000', '度']",幅,0.1666666666666666,0.0
328,77,77,1050701,1,1,0,"['34', '.', '92944']",座標・緯度,0.5,0.0
329,3848,3848,2378497,0,1,1,['湖'],種類,0.8333333333333334,0.0
330,868,868,134839,1,1,0,"['43', '.', '30000']",座標・緯度,0.5,0.0
331,3539,3539,2267968,0,0,0,"['せき', 'こ']",別名,0.1666666666666666,0.0
332,3381,3381,2255681,1,1,1,"['154', '▁', 'km']",幅,0.5,0.0
333,6147,6147,407959,0,0,0,['ニカラグ'],国,0.1666666666666666,0.0
334,1525,1525,1463539,0,0,1,"['灌漑用', 'として', '造ら', 'れ', 'た', '人工', '池']",成因,0.1666666666666666,0.0
335,74,74,1050701,1,1,0,"['34', '.', '92944']",座標・緯度,0.5,0.0
336,3300,3300,2255681,0,0,0,"['Kara', '▁', 'sea', '2', 'TL']",別名,0.1666666666666666,0.0
337,1178,1178,143182,1,0,0,"['糸魚川', '静岡', '構造', '線', 'による', '地溝', '上', 'に', '出来', 'た']",成因,0.3333333333333333,0.0
338,3200,3200,2190009,0,0,0,"['36', '.', '07000']",座標・緯度,0.1666666666666666,0.0
339,5715,5715,3299335,0,0,0,"['、', '用水', 'を', '確保', 'する', 'ため', 'に', '河川', 'を', '堰き', '止め', 'て', '作っ', 'た', '用水', '池']",成因,0.1666666666666666,0.0
340,4296,4296,252336,1,0,1,['観光'],産業,0.3333333333333333,0.0
341,1565,1565,1564352,0,0,0,"['新潟', '県境', 'の', '朝日', '山地', 'に', 'ある', '以東岳', '北', '麓']",所在地,0.1666666666666666,0.0
342,3762,3762,2358976,1,1,1,['カルデラ'],種類,0.5,0.0
343,1119,1119,141263,1,0,0,"['東経', '141', '.', '333', '度']",幅,0.1666666666666666,0.0
344,1385,1385,145876,1,0,0,"['51', '.', '5', '[', '3', ']', '▁', 'm', '貯水', '量', '5', '.', '40']",座標・緯度,0.1666666666666666,0.0
345,6463,6463,443223,1,0,0,"['2', '万', '平方', 'km']",面積,0.1666666666666666,0.0
346,6756,6756,530799,0,0,0,"['中期', 'から', '後期', 'にかけて', 'は', '、', '『', '和泉式部', '続', '集', '』', 'に', '「', '名', 'を', '聞け', 'ば', '▁', '影', 'だに', '見え', 'じ', '▁', 'み', 'どろ', '池', '」', '、', '『', '小', '右記', '』', 'に', '「', '美', '度', '呂', '池', '」', '[', '7', ']、『', '親', '長', '卿', '記', '』', 'に', '「', '美', '曽', '呂', '池', '」', 'と', 'それぞれ', '記さ', 'れ', 'て', 'いる']",名前の謂れ,0.1666666666666666,0.0
347,1573,1573,1564352,1,1,1,"['堰', '止', '湖']",成因,0.6666666666666666,0.0
348,6602,6602,512545,1,1,0,"['北緯', '36', '度', '22', '分', '12', '秒']",座標・緯度,0.6666666666666666,0.0
349,5417,5417,3249598,1,0,1,['ミコアイサ'],動物,0.3333333333333333,0.0
350,1811,1811,159245,1,0,1,"['118', 'マイル']",幅,0.3333333333333333,0.0
351,215,215,1054775,0,0,0,['マス'],別名,0.1666666666666666,0.0
352,916,916,134839,1,1,1,['ハマナス'],植物,0.5,0.0
353,871,871,134839,1,0,0,"['1', '.', '0', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
354,6582,6582,486835,1,0,0,"['67', '▁', 'm']",水深,0.1666666666666666,0.0
355,8420,8420,951230,1,0,0,['カワツルモ'],植物,0.3333333333333333,0.0
356,135,135,1050701,0,0,1,['山桜'],植物,0.1666666666666666,0.0
357,6989,6989,54796,0,1,1,"['内陸', '湖']",種類,0.6666666666666666,0.0
358,2930,2930,2032404,1,1,1,"['ピッチ', 'こ']",読み,0.8333333333333334,0.0
359,5770,5770,3323513,1,1,1,['ヒドリガモ'],動物,0.5,0.0
360,1823,1823,1594389,0,0,0,"['横前倉山', '（', '1', ',', '907', 'm', '）', 'を', '最高峰', 'と', 'する', '風吹', '火山', 'の', '頂上', '近く', 'に', 'あり', '、', '周囲', 'を', '風吹岳', '（', '1', ',', '888', 'm', '）', '、', '岩菅山', '（', '1', ',', '889', 'm', '）', 'など', 'に', '囲ま', 'れ', 'て', 'いる']",所在地,0.1666666666666666,0.0
361,6685,6685,512545,0,0,0,"['昭和', '7', '年', 'の', '干拓', '事業', '完成', 'を', '機', 'に', '、', '千波', '沼', 'の', '呼称', 'が', '千波湖', 'へ', 'と', '変更', 'さ', 'れ', 'た']",名前の謂れ,0.1666666666666666,0.0
362,4407,4407,27167,1,0,0,"['シコツ', '川']",流入・流出河川,0.1666666666666666,0.0
363,151,151,1050701,0,0,0,"['139', '.', '10556']",幅,0.1666666666666666,0.0
364,2760,2760,196428,1,0,0,['検見川'],流入・流出河川,0.3333333333333333,0.0
365,2344,2344,183867,1,1,1,"['9', '.', '0', '▁', 'm']",透明度,0.6666666666666666,0.0
366,3681,3681,2354120,1,1,0,"['北緯', '35', '度', '26', '分', '57', '秒']",座標・緯度,0.6666666666666666,0.0
367,6621,6621,512545,1,1,0,['桜川'],流入・流出河川,0.5,0.0
368,4291,4291,252336,0,0,0,['バス'],別名,0.1666666666666666,0.0
369,7181,7181,54796,0,0,0,['ロシア'],国,0.1666666666666666,0.0
370,2279,2279,183867,1,1,1,"['日光', '山中', '禅', '寺']",観光地,0.6666666666666666,0.0
371,5818,5818,3415799,1,0,0,"['ブリティッシュコロンビア', '州']",湖岸の地域区分,0.1666666666666666,0.0
372,4842,4842,2978850,0,0,0,"['ユタ', '州', '内']",所在地,0.1666666666666666,0.0
373,1344,1344,1452758,0,0,0,['チリ'],国,0.1666666666666666,0.0
374,1412,1412,145876,1,1,1,"['514', 'm']",水面標高,0.8333333333333334,0.0
375,7374,7374,54796,0,0,0,"['ガズヴィーン', '州都', 'ガズヴィーン']",所在地,0.1666666666666666,0.0
376,8332,8332,951230,0,0,0,['類'],動物,0.1666666666666666,0.0
377,726,726,1186616,0,0,0,"['Owens', '▁', 'Lake']",動物,0.1666666666666666,0.0
378,1068,1068,141263,1,1,1,['ウグイ'],動物,0.6666666666666666,0.0
379,2154,2154,1772665,1,0,0,['湖'],種類,0.1666666666666666,0.0
380,6535,6535,470196,1,0,0,"['神武', '天皇', 'が', '幼少', 'の', '頃', '、', '皇子', '港', 'の', '水辺', 'で', '遊ん', 'だ', 'という', '伝説']",名前の謂れ,0.1666666666666666,0.0
381,1988,1988,1690143,1,1,1,['グムンデン'],湖岸の地域区分,0.6666666666666666,0.0
382,5566,5566,3249598,0,0,0,['ナマズ'],別名,0.1666666666666666,0.0
383,6222,6222,407959,0,0,0,"['西経', '85', '.', '350', '度']",幅,0.1666666666666666,0.0
384,5449,5449,3249598,1,0,1,['オオハクチョウ'],動物,0.3333333333333333,0.0
385,3097,3097,2040069,0,0,1,"['塩', 'と', 'ソーダ', 'の', '採掘']",産業,0.1666666666666666,0.0
386,5061,5061,2978850,1,0,0,['イガイ'],動物,0.3333333333333333,0.0
387,6987,6987,54796,0,0,0,"['50', '.', '667']",座標・経度,0.1666666666666666,0.0
388,3146,3146,2159741,1,1,1,['湖'],種類,0.8333333333333334,0.0
389,2628,2628,1954629,1,0,0,"['コンゴ', '共和', '国']",国,0.3333333333333333,0.0
390,2036,2036,172318,1,0,0,"['地殻', '変動', 'による', '崖', '崩れ', 'で', '谷', 'が', 'せき止め', 'られ', 'て', 'でき', 'た', 'と', '考え', 'られ', 'て', 'いる']",成因,0.1666666666666666,0.0
391,768,768,1250740,1,0,0,['シカ'],動物,0.3333333333333333,0.0
392,7984,7984,695828,1,0,0,"['東経', '138', '度', '33', '分', '39', '秒']",幅,0.1666666666666666,0.0
393,8334,8334,951230,0,0,0,['藻類'],動物,0.1666666666666666,0.0
394,3685,3685,2354120,1,1,0,"['東経', '135', '度', '58', '分', '55', '秒']",座標・経度,0.6666666666666666,0.0
395,5569,5569,3249598,0,0,0,['排水'],別名,0.1666666666666666,0.0
396,5577,5577,3249598,0,0,0,['オオハクチョウ'],別名,0.1666666666666666,0.0
397,2468,2468,192531,1,0,0,['430'],周囲長,0.1666666666666666,0.0
398,29,29,1014896,1,1,1,['クサガメ'],動物,0.5,0.0
399,6778,6778,530799,0,1,1,['イヌノハナゴケ'],植物,0.5,0.0
400,5836,5836,344043,1,0,0,"['活火山', 'で', 'ある', '焼岳', 'が', '1915', '年', 'に', '噴火', 'し', '、', '泥', '流', 'によって', '梓川', 'が', '堰き', '止め', 'られ', 'て', '形成', 'さ', 'れ', 'た']",成因,0.3333333333333333,0.0
401,6088,6088,376231,0,0,0,"['36', '.', '59806']",島,0.1666666666666666,0.0
402,3350,3350,2255681,1,1,1,"['ビカーダ・ングオーマ', '川']",流入・流出河川,0.8333333333333334,0.0
403,2216,2216,183867,0,1,1,"['2', '万', '年', '前']",形成時期,0.6666666666666666,0.0
404,3910,3910,2384665,1,0,0,"['遊', 'の', '森']",公園,0.1666666666666666,0.0
405,5636,5636,3260984,1,0,0,"['ファイユームオアシス', '▁', '(', 'en', ':', 'Faiyum', '▁', 'Oasis', ')', 'の', '北西', '側', '、']",所在地,0.1666666666666666,0.0
406,7255,7255,54796,1,1,1,['アクタウ'],湖岸の地域区分,0.5,0.0
407,6598,6598,512545,0,0,0,"['水戸', '市', 'の', '旧', '・', '下市', '[', '注釈', '▁', '1', ']', '近く']",所在地,0.1666666666666666,0.0
408,2421,2421,192531,1,1,1,"['119', 'キロメートル']",幅,0.6666666666666666,0.0
409,1210,1210,143182,1,0,0,"['旧', '・']",観光地,0.1666666666666666,0.0
410,3033,3033,2035418,0,0,1,"['愛知', '県', '半田', '市']",湖岸の地域区分,0.1666666666666666,0.0
411,5710,5710,3299335,0,0,0,"['灌漑用', '水', 'を', '調整', 'する']",成因,0.1666666666666666,0.0
412,3113,3113,2159741,0,0,0,"['ナンカルツェ', '県']",所在地,0.1666666666666666,0.0
413,8056,8056,838764,0,0,0,['貯水池'],成因,0.1666666666666666,0.0
414,2581,2581,192615,1,0,0,"['淡水', '湖']",水質（淡水・汽水）,0.3333333333333333,0.0
415,5951,5951,3550700,1,1,0,"['西経', '105', '.', '25056', '度']",座標・経度,0.6666666666666666,0.0
416,4330,4330,27167,0,0,0,"['石狩', '振興', '局', '管']",所在地,0.1666666666666666,0.0
417,396,396,1096642,0,0,0,"['おおよそ', '1', '時間', '前', '及び', '30', '分', '前']",形成時期,0.1666666666666666,0.0
418,208,208,1054775,1,1,1,"['ウェブスター', '湖']",別名,0.5,0.0
419,1977,1977,1690143,0,1,1,"['423', '▁', '▁', 'm']",水面標高,1.0,0.0
420,2702,2702,196428,1,1,0,"['北緯', '35', '.', '80000', '度']",座標・緯度,0.6666666666666666,0.0
421,2037,2037,172318,1,0,0,"['堰', '止', '湖']",成因,0.1666666666666666,0.0
422,3858,3858,2378497,0,0,0,['Hvítárvatn'],動物,0.1666666666666666,0.0
423,961,961,134839,0,0,0,"['根室', '市']",湖岸の地域区分,0.1666666666666666,0.0
424,2815,2815,196428,0,0,0,"['東経', '140', '度', '15', '分', '0', '秒']",幅,0.1666666666666666,0.0
425,4356,4356,27167,0,0,0,"['Spfl', ')、', '支笏降', '下', '軽石', '(', 'Spfa', ')', 'を', '噴出', 'し', 'た', '大', '噴火']",成因,0.1666666666666666,0.0
426,7997,7997,695828,0,0,0,"['ヘラブナ', '釣り']",動物,0.1666666666666666,0.0
427,434,434,1096642,1,0,0,"['道満', 'グリーン', 'パーク']",観光地,0.1666666666666666,0.0
428,1966,1966,1681666,1,0,0,"['83', '.', '7', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
429,4370,4370,27167,0,0,1,"['不', '凍', '湖']",種類,0.3333333333333333,0.0
430,3290,3290,2239242,1,1,1,"['17', '世紀', '後半', '～', '19', '世紀', '前半']",形成時期,0.5,0.0
431,2724,2724,196428,1,0,0,"['2', '.', '5', '▁', 'm']",成因,0.1666666666666666,0.0
432,4837,4837,2978850,0,0,0,"['カリフォルニア', '州']",所在地,0.1666666666666666,0.0
433,7498,7498,54796,0,0,1,"['南', 'カスピ海']",構成する湖沼,0.1666666666666666,0.0
434,2100,2100,172318,0,0,0,"['1', '.', '05', '[', '1', ']', '▁', 'km', '2', '周囲', '長', '7', '.', '5']",面積,0.1666666666666666,0.0
435,4009,4009,2388853,1,0,1,"['1942', '年', '（', '昭和', '17', '年', '）', '4', '月']",形成時期,0.3333333333333333,0.0
436,7834,7834,687963,0,0,0,"['岳', '（', '491', 'm', '）']",所在地,0.1666666666666666,0.0
437,613,613,1154671,1,0,0,"['140', '.', '24278']",座標・経度,0.3333333333333333,0.0
438,5794,5794,3415799,1,1,1,['湖'],種類,0.6666666666666666,0.0
439,6093,6093,376231,1,0,0,"['東経', '137', '.', '84333', '度']",幅,0.1666666666666666,0.0
440,4012,4012,2388853,0,0,0,['渡り鳥'],動物,0.1666666666666666,0.0
441,2313,2313,183867,0,0,0,"['ホン', 'マス']",別名,0.1666666666666666,0.0
442,7256,7256,54796,1,0,0,['ウズボイ'],湖岸の地域区分,0.1666666666666666,0.0
443,6771,6771,530799,1,1,1,['ジュンサイ'],植物,0.5,0.0
444,3203,3203,2190009,1,0,0,"['139', '.', '63000']",座標・経度,0.1666666666666666,0.0
445,7613,7613,666291,0,0,0,['チャイニーズ・ネッシー'],動物,0.1666666666666666,0.0
446,5407,5407,3249598,0,0,0,['農業'],産業,0.1666666666666666,0.0
447,3099,3099,2040069,1,0,0,"['フランシス', 'タウン']",湖岸の地域区分,0.3333333333333333,0.0
448,5640,5640,3260984,0,0,0,"['Faiyum', '▁', 'Oasis']",所在地,0.1666666666666666,0.0
449,817,817,1303518,1,0,0,['ケプラー・トラック'],流入・流出河川,0.1666666666666666,0.0
450,7492,7492,54796,0,1,1,"['-', '28', 'm']",水面標高,0.5,0.0
451,7736,7736,666576,1,1,1,"['0', '▁', 'm']",透明度,0.6666666666666666,0.0
452,4050,4050,2390786,1,0,0,"['74', ',', '000', '▁', 'm', '³']",貯水量,0.1666666666666666,0.0
453,3750,3750,2358976,1,1,0,"['北緯', '64', '度', '25', '分', '12', '秒']",座標・緯度,0.6666666666666666,0.0
454,7000,7000,54796,0,1,1,"['塩', '湖']",水質（淡水・汽水）,0.5,0.0
455,4983,4983,2978850,0,0,0,"['アメリカ合衆国', '国立', '公園']",公園,0.1666666666666666,0.0
456,2041,2041,172318,0,0,0,"['約', '一', '万', '年', '前', 'に', '地殻', '変動', 'による', '崖', '崩れ', 'で', '谷', 'が', 'せき止め', 'られ', 'て', 'でき', 'た', 'と', '考え', 'られ', 'て', 'いる', '堰', '止', '湖']",成因,0.1666666666666666,0.0
457,5748,5748,3323513,0,0,0,['マガモ'],別名,0.1666666666666666,0.0
458,612,612,1154671,1,1,0,"['東経', '140', '.', '24278', '度']",座標・経度,0.6666666666666666,0.0
459,306,306,1079315,0,0,1,['利根川'],流入・流出河川,0.1666666666666666,0.0
460,8001,8001,695828,1,0,0,['レン'],植物,0.1666666666666666,0.0
461,8479,8479,951230,0,0,0,['ボラ'],別名,0.1666666666666666,0.0
462,4887,4887,2978850,1,1,1,"['コロラド', '川']",流入・流出河川,0.6666666666666666,0.0
463,4790,4790,2978850,0,0,0,['サンフィッシュ'],別名,0.1666666666666666,0.0
464,7386,7386,54796,0,1,1,"['78', ',', '200', 'km', '3']",貯水量,0.5,0.0
465,5671,5671,3260984,1,1,0,"['ナイル', '川']",流入・流出河川,0.6666666666666666,0.0
466,4024,4024,2390786,0,1,1,['池'],種類,0.8333333333333334,0.0
467,5585,5585,3249598,0,0,1,"['概ね', '1', '〜', '2', 'm']",水深,0.3333333333333333,0.0
468,3666,3666,2280167,0,0,1,"['大', 'プレス', 'パ', '湖']",構成する湖沼,0.1666666666666666,0.0
469,4835,4835,2978850,1,0,0,"['アリゾナ', '州']",所在地,0.1666666666666666,0.0
470,2684,2684,196428,0,1,1,"['千葉', '県']",所在地,0.8333333333333334,0.0
471,7561,7561,569950,1,0,0,"['1', '.', '2']",水深,0.1666666666666666,0.0
472,5819,5819,3415799,0,1,1,"['1108', '▁', 'm']",水面標高,0.6666666666666666,0.0
